country,date,confirmed,deaths,recovered,active,new_cases,new_deaths,population,cases_per_million,deaths_per_million,mortality_rate,recovery_rate
South Korea,2022-10-26,3706635,42164,3407599,256872,321,3,52000000,71281.4423076923,810.8461538461538,1.1375277036989075,91.9324130916586
South Korea,2022-10-27,3706635,38174,3167022,501439,367,3,52000000,71281.4423076923,734.1153846153846,1.0298828991794444,85.44197095208997
South Korea,2022-10-28,3706635,42966,3494830,168839,414,4,52000000,71281.4423076923,826.2692307692308,1.159164579193797,94.28578751347246
South Korea,2022-10-29,3706635,45282,3445958,215395,328,4,52000000,71281.4423076923,870.8076923076923,1.221647127381034,92.96728704067166
South Korea,2022-10-30,3706635,65481,3272420,368734,376,6,52000000,71281.4423076923,1259.25,1.76658883326791,88.28546646756425
South Korea,2022-10-31,3706636,98475,3225309,382852,264,7,52000000,71281.46153846155,1893.75,2.65672162035873,87.01445191812738
South Korea,2022-11-01,3706636,95276,3351885,259475,418,10,52000000,71281.46153846155,1832.230769230769,2.570416949492748,90.42930031435512
South Korea,2022-11-02,3706636,95553,3250867,360216,435,11,52000000,71281.46153846155,1837.5576923076924,2.57789003290315,87.70397201127923
South Korea,2022-11-03,3706636,48147,3451905,206584,346,4,52000000,71281.46153846155,925.9038461538462,1.298940602745994,93.12770393424118
South Korea,2022-11-04,3706636,59889,3477252,169495,428,6,52000000,71281.46153846155,1151.7115384615386,1.6157237991537339,93.8115315342537
South Korea,2022-11-05,3706636,81424,3089041,536171,390,8,52000000,71281.46153846155,1565.8461538461538,2.1967088216916903,83.33812653845698
South Korea,2022-11-06,3706636,96434,3107552,502650,344,8,52000000,71281.46153846155,1854.5,2.601658215157895,83.83752815221132
South Korea,2022-11-07,3706636,129123,3348497,229016,361,12,52000000,71281.46153846155,2483.1346153846152,3.483562993506781,90.33789668044017
South Korea,2022-11-08,3706636,86460,3096162,524014,381,8,52000000,71281.46153846155,1662.6923076923076,2.3325732551024703,83.5302414372493
South Korea,2022-11-09,3706636,123076,3339478,244082,472,15,52000000,71281.46153846155,2366.846153846154,3.3204231545800558,90.09457632203431
South Korea,2022-11-10,3706636,56325,3183323,466988,281,4,52000000,71281.46153846155,1083.173076923077,1.5195719245159223,85.88172671932178
South Korea,2022-11-11,3706636,56322,3407553,242761,375,5,52000000,71281.46153846155,1083.1153846153845,1.51949098859451,91.93114727208174
South Korea,2022-11-12,3706636,38702,3445242,222692,380,3,52000000,71281.46153846155,744.2692307692307,1.0441273434996046,92.94794525278446
South Korea,2022-11-13,3706636,113505,3207248,385883,301,9,52000000,71281.46153846155,2182.788461538462,3.06221058663435,86.52719069258487
South Korea,2022-11-14,3706636,38161,3553018,115457,334,3,52000000,71281.46153846155,733.8653846153845,1.0295318990049198,95.85559520816179
South Korea,2022-11-15,3706636,76239,3127930,502467,395,8,52000000,71281.46153846155,1466.1346153846155,2.056824570850766,84.38729888772461
South Korea,2022-11-16,3706636,63265,3528946,114425,414,7,52000000,71281.46153846155,1216.6346153846152,1.7068036893830418,95.2061653747495
South Korea,2022-11-17,3706636,105203,3480888,120545,470,13,52000000,71281.46153846155,2023.1346153846155,2.8382339134460466,93.9096258710054
South Korea,2022-11-18,3706636,63004,3207814,435818,282,4,52000000,71281.46153846155,1211.6153846153845,1.6997622642201715,86.54246060309131
South Korea,2022-11-19,3706636,127158,3068317,511161,275,9,52000000,71281.46153846155,2445.346153846154,3.4305499649817244,82.77902119334081
South Korea,2022-11-20,3706636,108248,3220931,377457,449,13,52000000,71281.46153846155,2081.6923076923076,2.9203838736795307,86.89633943014637
South Korea,2022-11-21,3706636,37631,3208468,460537,263,2,52000000,71281.46153846155,723.6730769230769,1.0152332195554135,86.5601046339592
South Korea,2022-11-22,3706636,79499,3337818,289319,369,7,52000000,71281.46153846155,1528.826923076923,2.1447749387854644,90.04979177885285
South Korea,2022-11-23,3706636,72034,3159354,475248,431,8,52000000,71281.46153846155,1385.2692307692307,1.9433793876711931,85.23507568587799
South Korea,2022-11-24,3706636,67895,3218196,420545,437,8,52000000,71281.46153846155,1305.673076923077,1.8317147947626906,86.82255284845883
South Korea,2022-11-25,3706636,123629,3438953,144054,429,14,52000000,71281.46153846155,2377.4807692307695,3.3353423427603897,92.77827658286381
South Korea,2022-11-26,3706636,83691,3119878,503067,290,6,52000000,71281.46153846155,1609.4423076923076,2.257869399638918,84.170066874654
South Korea,2022-11-27,3706636,57010,3188647,460979,473,7,52000000,71281.46153846155,1096.3461538461538,1.5380522932383973,86.02536100118814
South Korea,2022-11-28,3706636,126753,3342593,237290,457,15,52000000,71281.46153846155,2437.5576923076924,3.4196236155910644,90.17861478710076
South Korea,2022-11-29,3706636,82088,3436044,188504,286,6,52000000,71281.46153846155,1578.6153846153848,2.214622638964279,92.69979571773436
South Korea,2022-11-30,3706636,49353,3184127,473156,386,5,52000000,71281.46153846155,949.0961538461539,1.3314768431537383,85.90341754626027
South Korea,2022-12-01,3706636,85903,3384300,236433,451,10,52000000,71281.46153846155,1651.9807692307693,2.3175461523602534,91.30381294521501
South Korea,2022-12-02,3706636,86409,3501673,118554,342,7,52000000,71281.46153846155,1661.7115384615386,2.3311973444384613,94.4703769131903
South Korea,2022-12-03,3706636,99596,3140652,466388,332,8,52000000,71281.46153846155,1915.3076923076924,2.6869646763264585,84.73052115179371
South Korea,2022-12-04,3706636,109683,3421756,175197,286,8,52000000,71281.46153846155,2109.2884615384614,2.95909822275508,92.31432490268804
South Korea,2022-12-05,3706636,51725,3212193,442718,408,5,52000000,71281.46153846155,994.7115384615385,1.3954701783503964,86.66060006971281
South Korea,2022-12-06,3706636,63819,3454349,188468,462,7,52000000,71281.46153846155,1227.2884615384614,1.7217498562038462,93.19363973155174
South Korea,2022-12-07,3706636,124122,3438261,144253,323,10,52000000,71281.46153846155,2386.961538461538,3.3486428125124776,92.75960736365805
South Korea,2022-12-08,3706636,108457,3131622,466557,269,7,52000000,71281.46153846155,2085.7115384615386,2.9260224095379206,84.48690402834268
South Korea,2022-12-09,3706636,79678,3333748,293210,307,6,52000000,71281.46153846155,1532.2692307692307,2.1496041154297316,89.93998871213684
South Korea,2022-12-10,3706636,90384,3147871,468381,331,8,52000000,71281.46153846155,1738.1538461538462,2.438437440309758,84.92527995735216
South Korea,2022-12-11,3706636,89999,3298697,317940,264,6,52000000,71281.46153846155,1730.75,2.428050663728513,88.994360384996
South Korea,2022-12-12,3706637,97282,3456673,152682,412,10,52000000,71281.48076923077,1870.8076923076922,2.624535394213137,93.25631293272042
South Korea,2022-12-13,3706637,37841,3396124,272672,361,3,52000000,71281.48076923077,727.7115384615386,1.0208984586297498,91.62278367155996
South Korea,2022-12-14,3706637,85391,3377596,243650,409,9,52000000,71281.48076923077,1642.1346153846155,2.3037324669235213,91.12292355577306
South Korea,2022-12-15,3706637,50855,3398950,256832,331,4,52000000,71281.48076923077,977.9807692307692,1.3719983909943163,91.6990252889614
South Korea,2022-12-16,3706637,79351,3297183,330103,313,6,52000000,71281.48076923077,1525.9807692307693,2.1407815224420412,88.95349072488081
South Korea,2022-12-17,3706637,92522,3084771,529344,365,9,52000000,71281.48076923077,1779.2692307692307,2.4961171002177984,83.22290529123839
South Korea,2022-12-18,3706637,103443,3246645,356549,479,13,52000000,71281.48076923077,1989.2884615384617,2.7907507533108853,87.59004456060845
South Korea,2022-12-19,3706637,44496,3408218,253923,302,3,52000000,71281.48076923077,855.6923076923077,1.2004412625244933,91.94906326138761
South Korea,2022-12-20,3706637,58331,3267402,380904,329,5,52000000,71281.48076923077,1121.75,1.5736906527399366,88.15004004978097
South Korea,2022-12-21,3706637,99310,3345508,261819,391,10,52000000,71281.48076923077,1909.8076923076922,2.6792480623271175,90.2572331738986
South Korea,2022-12-22,3706637,57337,3380746,268554,451,6,52000000,71281.48076923077,1102.6346153846152,1.546873891346792,91.2079062503288
South Korea,2022-12-23,3706637,87841,3329563,289233,281,6,52000000,71281.48076923077,1689.25,2.3698301182446513,89.82705886764741
South Korea,2022-12-24,3706637,73362,3448934,184341,307,6,52000000,71281.48076923077,1410.8076923076924,1.9792064882533684,93.04752529044522
South Korea,2022-12-25,3706637,77330,3491131,138176,292,6,52000000,71281.48076923077,1487.1153846153848,2.0862577047604067,94.18594267526062
South Korea,2022-12-26,3706637,104261,3419461,182915,371,10,52000000,71281.48076923077,2005.0192307692307,2.812819275262185,92.25238403436862
South Korea,2022-12-27,3706637,57287,3434151,215199,304,4,52000000,71281.48076923077,1101.673076923077,1.5455249596871774,92.64870015596348
South Korea,2022-12-28,3706637,42643,3256190,407804,426,4,52000000,71281.48076923077,820.0576923076923,1.150449855219165,87.84755561442893
South Korea,2022-12-29,3706637,113890,3235712,357035,348,10,52000000,71281.48076923077,2190.1923076923076,3.0725965342708226,87.29508716391705
South Korea,2022-12-30,3706637,129417,3375776,201444,465,16,52000000,71281.48076923077,2488.7884615384614,3.491493771847634,91.07382244336308
South Korea,2022-12-31,3706637,73381,3117496,515760,407,8,52000000,71281.48076923077,1411.173076923077,1.9797190822840218,84.10578106245634
South Korea,2023-01-01,3706637,70584,3243751,392302,386,7,52000000,71281.48076923077,1357.3846153846152,1.9042598452451642,87.51196839614992
South Korea,2023-01-02,3706637,80029,3409922,216686,412,8,52000000,71281.48076923077,1539.0192307692307,2.1590730357464194,91.99503485234729
South Korea,2023-01-03,3706637,51046,3309632,345959,348,4,52000000,71281.48076923077,981.6538461538461,1.3771513099340453,89.28934772949172
South Korea,2023-01-04,3706637,111340,3144770,450527,470,14,52000000,71281.48076923077,2141.153846153846,3.0038010196304628,84.84159630414308
South Korea,2023-01-05,3706637,123041,3099251,484345,346,11,52000000,71281.48076923077,2366.173076923077,3.3194780066135423,83.61355589986287
South Korea,2023-01-06,3706637,61365,3348225,297047,315,5,52000000,71281.48076923077,1180.0961538461538,1.6555438258453687,90.33053412028208
South Korea,2023-01-07,3706637,44467,3389344,272826,350,4,52000000,71281.48076923077,855.1346153846154,1.1996588821619165,91.43986853851618
South Korea,2023-01-08,3706637,93260,3291211,322166,281,7,52000000,71281.48076923077,1793.4615384615386,2.5160273315137145,88.7923743274564
South Korea,2023-01-09,3706637,43320,3394819,268498,369,4,52000000,71281.48076923077,833.076923076923,1.1687143898903507,91.58757655524401
South Korea,2023-01-10,3706637,75161,3346674,284802,355,7,52000000,71281.48076923077,1445.4038461538462,2.027741049366312,90.28869026020082
South Korea,2023-01-11,3706637,38459,3173073,495105,394,4,52000000,71281.48076923077,739.5961538461538,1.03757125394259,85.60517255938468
South Korea,2023-01-12,3706637,99891,3315353,291393,312,8,52000000,71281.48076923077,1920.9807692307693,2.694922648211843,89.44369248998485
South Korea,2023-01-13,3706637,105695,3429472,171470,427,12,52000000,71281.48076923077,2032.596153846154,2.8515066352599403,92.52246713125672
South Korea,2023-01-14,3706637,69042,3454703,182892,343,6,52000000,71281.48076923077,1327.7307692307693,1.8626587928626408,93.20316502533159
South Korea,2023-01-15,3706637,79801,3167385,459451,312,6,52000000,71281.48076923077,1534.6346153846155,2.1529219073785755,85.4517180937869
South Korea,2023-01-16,3706637,74855,3179619,452163,462,9,52000000,71281.48076923077,1439.5192307692307,2.019485587609469,85.78177469226148
South Korea,2023-01-17,3706637,59736,3512769,134132,413,6,52000000,71281.48076923077,1148.7692307692307,1.6115956323751153,94.76970634027556
South Korea,2023-01-18,3706637,98655,3216261,391721,341,9,52000000,71281.48076923077,1897.2115384615383,2.6615770575861624,86.77032576969366
South Korea,2023-01-19,3706637,120180,3387588,198869,438,14,52000000,71281.48076923077,2311.153846153846,3.242292137050377,91.3924940586305
South Korea,2023-01-20,3706637,46507,3516974,143156,448,5,52000000,71281.48076923077,894.3653846153846,1.2546952938742046,94.88315149284918
South Korea,2023-01-21,3706637,117613,3345445,243579,398,12,52000000,71281.48076923077,2261.7884615384614,3.1730379856457485,90.25553352000749
South Korea,2023-01-22,3706637,93551,3110554,502532,304,7,52000000,71281.48076923077,1799.0576923076922,2.523878113772673,83.91849539083542
South Korea,2023-01-23,3706637,74966,3153045,478626,414,8,52000000,71281.48076923077,1441.6538461538462,2.022480215893814,85.06484449380935
South Korea,2023-01-24,3706637,120566,3432677,153394,477,15,52000000,71281.48076923077,2318.5769230769233,3.2527058894626046,92.60893365063804
South Korea,2023-01-25,3706637,101189,3348053,257395,434,11,52000000,71281.48076923077,1945.9423076923076,2.7299409140954456,90.325893795373
South Korea,2023-01-26,3706637,120518,3427380,158739,283,9,52000000,71281.48076923077,2317.653846153846,3.251410915069374,92.46602783061843
South Korea,2023-01-27,3706637,122996,3283941,299700,425,14,52000000,71281.48076923077,2365.3076923076924,3.318263968119889,88.59623966414838
South Korea,2023-01-28,3706637,126762,3242277,337598,359,12,52000000,71281.48076923077,2437.7307692307695,3.419865500722083,87.47220189082448
South Korea,2023-01-29,3706637,71636,3367316,267685,402,7,52000000,71281.48076923077,1377.6153846153848,1.9326413673634617,90.84558320655624
South Korea,2023-01-30,3706637,94950,3292946,318741,419,10,52000000,71281.48076923077,1825.9615384615386,2.561621221608698,88.83918225604504
South Korea,2023-01-31,3706637,96728,3461944,147965,326,8,52000000,71281.48076923077,1860.1538461538462,2.609589231424604,93.39851730827702
South Korea,2023-02-01,3706637,49477,3161149,496011,261,3,52000000,71281.48076923077,951.4807692307693,1.3348218344553298,85.28347933719974
South Korea,2023-02-02,3706637,98480,3479037,129120,464,12,52000000,71281.48076923077,1893.846153846154,2.6568557967775104,93.85966308543297
South Korea,2023-02-03,3706637,79853,3427605,199179,389,8,52000000,71281.48076923077,1535.6346153846152,2.154324796304575,92.47209802308669
South Korea,2023-02-04,3706637,72403,3292444,341790,295,5,52000000,71281.48076923077,1392.3653846153848,1.9533339790219544,88.8256389821825
South Korea,2023-02-05,3706637,71471,3123962,511204,325,6,52000000,71281.48076923077,1374.4423076923076,1.9281898928867325,84.28022490467775
South Korea,2023-02-06,3706637,68155,3440209,198273,303,5,52000000,71281.48076923077,1310.673076923077,1.8387287452210723,92.81213671584241
South Korea,2023-02-07,3706637,69188,3120168,517281,300,5,52000000,71281.48076923077,1330.5384615384617,1.8665976733087162,84.17786797034617
South Korea,2023-02-08,3706637,93708,3446235,166694,383,9,52000000,71281.48076923077,1802.076923076923,2.528113759183864,92.97470995945922
South Korea,2023-02-09,3706637,63511,3156529,486597,441,7,52000000,71281.48076923077,1221.3653846153845,1.7134399726760403,85.15883805185132
South Korea,2023-02-10,3706637,126856,3332013,247768,294,10,52000000,71281.48076923077,2439.538461538462,3.4224014922421593,89.89315651896854
South Korea,2023-02-11,3706637,49741,3321544,335352,268,3,52000000,71281.48076923077,956.5576923076923,1.3419441936180962,89.61071720807837
South Korea,2023-02-12,3706637,111538,3303126,291973,305,9,52000000,71281.48076923077,2144.961538461538,3.009142789002538,89.11382474194262
South Korea,2023-02-13,3706637,79954,3194119,432564,395,8,52000000,71281.48076923077,1537.5769230769229,2.157049638256997,86.1729648735498
South Korea,2023-02-14,3706637,103505,3223051,380081,390,10,52000000,71281.48076923077,1990.480769230769,2.7924234285688074,86.95351068906938
South Korea,2023-02-15,3706637,114876,3117080,474681,371,11,52000000,71281.48076923077,2209.153846153846,3.0991974665984285,84.09455795104836
South Korea,2023-02-16,3706637,69352,3398444,238841,380,7,52000000,71281.48076923077,1333.6923076923076,1.8710221691522533,91.6853741005661
South Korea,2023-02-17,3706637,99196,3110868,496573,263,7,52000000,71281.48076923077,1907.6153846153845,2.676172498143196,83.92696668165779
South Korea,2023-02-18,3706637,104214,3338873,263550,273,7,52000000,71281.48076923077,2004.1153846153845,2.811551279502147,90.0782299426677
South Korea,2023-02-19,3706637,85220,3308537,312880,458,10,52000000,71281.48076923077,1638.8461538461538,2.2991191206476382,89.25980612614616
South Korea,2023-02-20,3706637,67034,3109784,529819,416,7,52000000,71281.48076923077,1289.1153846153848,1.808485697412506,83.89772184327734
South Korea,2023-02-21,3706637,59122,3247306,400209,310,4,52000000,71281.48076923077,1136.9615384615386,1.5950307515950441,87.60787743714855
South Korea,2023-02-22,3706637,111647,3459511,135479,469,14,52000000,71281.48076923077,2147.0576923076924,3.012083460020498,93.33287829372016
South Korea,2023-02-23,3706637,77262,3183864,445511,481,10,52000000,71281.48076923077,1485.8076923076924,2.0844231577033305,85.89629899016278
South Korea,2023-02-24,3706637,118717,3250253,337667,384,12,52000000,71281.48076923077,2283.019230769231,3.2028223966900455,87.68738346916626
South Korea,2023-02-25,3706637,49524,3293064,364049,371,4,52000000,71281.48076923077,952.3846153846154,1.3360898302153676,88.84236573476173
South Korea,2023-02-26,3706637,69655,3478685,158297,345,6,52000000,71281.48076923077,1339.5192307692307,1.8791966950095194,93.85016660654928
South Korea,2023-02-27,3706637,127151,3046105,533381,272,9,52000000,71281.48076923077,2445.2115384615386,3.4303601890338866,82.179749460225
South Korea,2023-02-28,3706637,87851,3381007,237779,469,11,52000000,71281.48076923077,1689.4423076923076,2.3700999045765743,91.214947673592
South Korea,2023-03-01,3706637,97689,3449558,159390,301,7,52000000,71281.48076923077,1878.6346153846152,2.6355156979224024,93.06435995755722
South Korea,2023-03-02,3706637,48842,3242552,415243,290,3,52000000,71281.48076923077,939.2692307692307,1.3176904023782205,87.47962101495237
South Korea,2023-03-03,3706637,47319,3408282,251036,295,3,52000000,71281.48076923077,909.9807692307693,1.2766019440263505,91.95078989391192
South Korea,2023-03-04,3706637,98875,3439753,168009,307,8,52000000,71281.48076923077,1901.4423076923078,2.6675123568884676,92.79983445910673
South Korea,2023-03-05,3706637,48127,3361546,296964,404,5,52000000,71281.48076923077,925.5192307692307,1.2984006796457275,90.68991649303668
South Korea,2023-03-06,3706637,68885,3231137,406615,347,6,52000000,71281.48076923077,1324.7115384615386,1.85842314745145,87.17165991706229
South Korea,2023-03-07,3706637,105871,3118486,482280,466,13,52000000,71281.48076923077,2035.980769230769,2.856254874701785,84.13248990931672
South Korea,2023-03-08,3706637,66554,3521243,118840,365,6,52000000,71281.48076923077,1279.8846153846155,1.7955359534802033,94.9983232779471
South Korea,2023-03-09,3706637,66676,3247768,392193,476,8,52000000,71281.48076923077,1282.2307692307693,1.7988273467296634,87.62034156568339
South Korea,2023-03-10,3706637,81481,3174085,451071,392,8,52000000,71281.48076923077,1566.9423076923076,2.198246011141636,85.6324749361753
South Korea,2023-03-11,3706637,68028,3378251,260358,406,7,52000000,71281.48076923077,1308.2307692307693,1.8353024588056506,91.14059456051402
South Korea,2023-03-12,3706637,101951,3352847,251839,344,9,52000000,71281.48076923077,1960.5961538461538,2.7504986325879766,90.45522936289689
South Korea,2023-03-13,3706637,102371,3262999,341267,372,10,52000000,71281.48076923077,1968.6730769230771,2.761829658528742,88.03125312783528
South Korea,2023-03-14,3706637,53941,3212616,440080,285,4,52000000,71281.48076923077,1037.326923076923,1.455254453025748,86.67198865170774
South Korea,2023-03-15,3706637,102987,3221975,381675,273,7,52000000,71281.48076923077,1980.5192307692305,2.7784484965751974,86.92448167975445
South Korea,2023-03-16,3706637,113048,3349363,244226,280,8,52000000,71281.48076923077,2174.0,3.0498805251229077,90.36123580485491
South Korea,2023-03-17,3706637,59994,3166050,480593,360,5,52000000,71281.48076923077,1153.7307692307693,1.6185561197387281,85.41570161847518
South Korea,2023-03-18,3706637,119098,3130513,457026,361,11,52000000,71281.48076923077,2290.346153846154,3.2131012559363112,84.45696193072048
South Korea,2023-03-19,3706637,126181,3317127,263329,385,13,52000000,71281.48076923077,2426.5576923076924,3.404190914837358,89.491552585268
South Korea,2023-03-20,3706637,103449,3419242,183946,357,9,52000000,71281.48076923077,1989.403846153846,2.790912625110039,92.24647571369951
South Korea,2023-03-21,3706637,117855,3272075,316707,390,12,52000000,71281.48076923077,2266.442307692308,3.1795668148782847,88.27611120268858
South Korea,2023-03-22,3706637,125286,3259563,321788,444,15,52000000,71281.48076923077,2409.346153846154,3.3800450381302514,87.93855454418656
South Korea,2023-03-23,3706637,93543,3409937,203157,394,9,52000000,71281.48076923077,1798.9038461538462,2.5236622847071346,91.99543953184516
South Korea,2023-03-24,3706637,39589,3439702,227346,442,4,52000000,71281.48076923077,761.3269230769231,1.068057109449887,92.79845854881393
South Korea,2023-03-25,3706637,101972,3372681,231984,433,11,52000000,71281.48076923077,1961.0,2.751065183885015,90.99032357363292
South Korea,2023-03-26,3706637,78028,3440580,188029,268,5,52000000,71281.48076923077,1500.5384615384617,2.105088790728631,92.82214578875676
South Korea,2023-03-27,3706637,58330,3354630,293677,467,7,52000000,71281.48076923077,1121.7307692307693,1.5736636741067442,90.50333226587874
South Korea,2023-03-28,3706637,106788,3327220,272629,438,12,52000000,71281.48076923077,2053.6153846153848,2.8809942813391225,89.76384793007786
South Korea,2023-03-29,3706637,104145,3396390,206102,263,7,52000000,71281.48076923077,2002.7884615384617,2.8096897538118784,91.62995998798912
South Korea,2023-03-30,3706637,108030,3244899,353708,420,12,52000000,71281.48076923077,2077.5,2.914501743763956,87.5429398670547
South Korea,2023-03-31,3706637,108492,3308284,289861,480,14,52000000,71281.48076923077,2086.3846153846152,2.926965872298798,89.2529805319485
South Korea,2023-04-01,3706637,121225,3398067,187345,467,15,52000000,71281.48076923077,2331.25,3.270484808736329,91.67520315585259
South Korea,2023-04-02,3706637,85910,3220437,400290,384,8,52000000,71281.48076923077,1652.1153846153848,2.3177343775503236,86.8829885419047
South Korea,2023-04-03,3706637,84544,3329912,292181,315,7,52000000,71281.48076923077,1625.846153846154,2.2808815646096448,89.83647441063152
South Korea,2023-04-04,3706637,122560,3286142,297935,313,10,52000000,71281.48076923077,2356.9230769230767,3.3065012840480468,88.65561963580464
South Korea,2023-04-05,3706637,77435,3110111,519091,376,7,52000000,71281.48076923077,1489.1346153846155,2.089090461245598,83.90654385633123
South Korea,2023-04-06,3706637,66440,3374809,265388,455,8,52000000,71281.48076923077,1277.6923076923076,1.7924603892962812,91.04773410506613
South Korea,2023-04-07,3706637,91228,3301177,314232,394,9,52000000,71281.48076923077,1754.3846153846152,2.4612067488669647,89.06124338585084
South Korea,2023-04-08,3706637,63068,3326223,317346,299,5,52000000,71281.48076923077,1212.8461538461538,1.7014884381718522,89.73695023278513
South Korea,2023-04-09,3706637,77097,3173926,455614,435,9,52000000,71281.48076923077,1482.6346153846155,2.079971683226601,85.62818533349773
South Korea,2023-04-10,3706637,98504,3250209,357924,279,7,52000000,71281.48076923077,1894.3076923076924,2.6575032839741253,87.6861964093058
South Korea,2023-04-11,3706637,99566,3155860,451211,287,7,52000000,71281.48076923077,1914.7307692307693,2.686154592424346,85.14078934624567
South Korea,2023-04-12,3706637,65439,3502114,139084,372,6,52000000,71281.48076923077,1258.4423076923076,1.765454777470791,94.48224900361163
South Korea,2023-04-13,3706637,75978,3504091,126568,310,6,52000000,71281.48076923077,1461.1153846153848,2.0497825926844198,94.5355857614328
South Korea,2023-04-14,3706637,96798,3205563,404276,330,8,52000000,71281.48076923077,1861.5,2.611477735748065,86.48170835180245
South Korea,2023-04-15,3706637,95218,3466686,144733,284,7,52000000,71281.48076923077,1831.1153846153845,2.568851495304234,93.5264499868749
South Korea,2023-04-16,3706637,95091,3333701,277845,360,9,52000000,71281.48076923077,1828.673076923077,2.5654252088888123,89.93869645179714
South Korea,2023-04-17,3706637,94046,3183119,429472,351,8,52000000,71281.48076923077,1808.576923076923,2.537232537202861,85.87619990843451
South Korea,2023-04-18,3706637,78054,3460510,168073,343,7,52000000,71281.48076923077,1501.0384615384617,2.1057902351916304,93.35982994827926
South Korea,2023-04-19,3706637,95921,3161573,449143,336,8,52000000,71281.48076923077,1844.6346153846155,2.5878174744384195,85.29491827767328
South Korea,2023-04-20,3706637,97153,3398246,211238,315,8,52000000,71281.48076923077,1868.326923076923,2.6210551505313306,91.68003233119401
South Korea,2023-04-21,3706637,68118,3490185,148334,362,6,52000000,71281.48076923077,1309.9615384615386,1.8377305357929574,94.16042088826072
South Korea,2023-04-22,3706637,103852,3360751,242034,289,8,52000000,71281.48076923077,1997.153846153846,2.8017850142865353,90.6684684796488
South Korea,2023-04-23,3706637,123747,3358539,224351,412,13,52000000,71281.48076923077,2379.75,3.3385249216473047,90.60879174302744
South Korea,2023-04-24,3706637,69815,3261986,374836,326,6,52000000,71281.48076923077,1342.5961538461538,1.883513276320287,88.00392377241148
South Korea,2023-04-25,3706637,121717,3078823,506097,266,8,52000000,71281.48076923077,2340.7115384615386,3.283758296266939,83.06243638101061
South Korea,2023-04-26,3706637,104727,3426301,175609,415,11,52000000,71281.48076923077,2013.9807692307693,2.825391318329796,92.43691788540393
South Korea,2023-04-27,3706637,104273,3192871,409493,382,10,52000000,71281.48076923077,2005.25,2.8131430188604925,86.13929553932581
South Korea,2023-04-28,3706637,68889,3486201,151547,425,7,52000000,71281.48076923077,1324.7884615384614,1.8585310619842192,94.0529380136226
South Korea,2023-04-29,3706637,66326,3312145,328166,295,5,52000000,71281.48076923077,1275.5,1.7893848251123592,89.35714503470396
South Korea,2023-04-30,3706637,106454,3151189,448994,432,12,52000000,71281.48076923077,2047.1923076923076,2.8719834178528947,85.01477215060444
South Korea,2023-05-01,3706637,65233,3306578,334826,291,5,52000000,71281.48076923077,1254.4807692307693,1.7598971790331774,89.20695498372244
South Korea,2023-05-02,3706637,76832,3374160,255645,379,7,52000000,71281.48076923077,1477.5384615384617,2.0728223454306423,91.03022497212433
South Korea,2023-05-03,3706637,124758,3156768,425111,354,11,52000000,71281.48076923077,2399.192307692308,3.365800319804718,85.16528594518428
South Korea,2023-05-04,3706637,93720,3193056,419861,398,10,52000000,71281.48076923077,1802.3076923076922,2.5284375027821717,86.1442865864664
South Korea,2023-05-05,3706637,70933,3165607,470097,351,6,52000000,71281.48076923077,1364.0961538461538,1.9136753882292763,85.40375008397099
South Korea,2023-05-06,3706637,72896,3166434,467307,365,7,52000000,71281.48076923077,1401.8461538461538,1.9666344451857574,85.42606141362103
South Korea,2023-05-07,3706637,76156,3143139,487342,359,7,52000000,71281.48076923077,1464.5384615384617,2.054584789392649,84.79759415340644
South Korea,2023-05-08,3706637,97068,3374187,235382,288,7,52000000,71281.48076923077,1866.6923076923076,2.6187619667099855,91.03095339522052
South Korea,2023-05-09,3706637,45128,3164068,497441,468,5,52000000,71281.48076923077,867.8461538461538,1.2174917587020255,85.36222996748805
South Korea,2023-05-10,3706637,86385,3347754,272498,270,6,52000000,71281.48076923077,1661.25,2.3305492283166656,90.31782718404851
South Korea,2023-05-11,3706637,111004,3352582,243051,349,10,52000000,71281.48076923077,2134.6923076923076,2.9947361988778507,90.44808002510092
South Korea,2023-05-12,3706637,49844,3133863,522930,478,6,52000000,71281.48076923077,958.5384615384615,1.344722992836903,84.54734035191468
South Korea,2023-05-13,3706637,38831,3528111,139695,320,3,52000000,71281.48076923077,746.75,1.047607305490125,95.1836125307118
South Korea,2023-05-14,3706637,88257,3213730,404650,327,7,52000000,71281.48076923077,1697.25,2.381053229652647,86.70204284908395
South Korea,2023-05-15,3706637,51185,3247664,407788,314,4,52000000,71281.48076923077,984.3269230769231,1.3809013399477748,87.61753578783139
South Korea,2023-05-16,3706637,127102,3282329,297206,396,13,52000000,71281.48076923077,2444.269230769231,3.4290382360074645,88.5527501074424
South Korea,2023-05-17,3706637,40334,3485964,180339,377,4,52000000,71281.48076923077,775.6538461538462,1.0881561911781488,94.04654407755602
South Korea,2023-05-18,3706637,121043,3279529,306065,269,8,52000000,71281.48076923077,2327.75,3.2655746974953304,88.47720993450397
South Korea,2023-05-19,3706637,78924,3516698,111015,296,6,52000000,71281.48076923077,1517.7692307692307,2.12926164606893,94.8757053900881
South Korea,2023-05-20,3706637,62036,3149520,495081,327,5,52000000,71281.48076923077,1193.0,1.6736464887174007,84.9697448118065
South Korea,2023-05-21,3706637,45334,3448658,212645,392,4,52000000,71281.48076923077,871.8076923076924,1.223049357139639,93.04007918768414
